Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,Gender_Male,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_Yes,Attrition_Yes
48.0,2.0,2,4,76.0,4,1,2,5.0,11.0,3,7.0,4.0,2,1.0,0.0,0.0,0.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,7.0,3,3,82.0,3,2,4,1.0,11.0,2,6.0,2.0,3,6.0,0.0,1.0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
48.0,1.0,3,4,76.0,2,5,4,6.0,12.0,3,25.0,3.0,4,1.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29.0,1.0,3,4,87.0,2,4,4,3.0,14.0,2,9.0,2.0,2,7.0,7.0,1.0,7.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44.0,5.0,3,2,88.0,3,5,2,7.0,11.0,3,26.0,5.0,3,22.0,9.0,3.0,10.0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.0,2,4,47.0,3,1,3,1.0,22.0,4,1.0,2.0,3,1.0,0.0,0.0,1.0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26.0,4.0,2,3,53.0,3,1,4,1.0,20.0,2,8.0,2.0,2,8.0,5.0,2.0,2.0,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
45.0,2.0,3,1,94.0,1,5,2,2.0,16.0,1,26.0,2.0,3,24.0,10.0,1.0,11.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
55.0,8.0,1,4,37.0,2,4,2,1.0,15.0,4,34.0,3.0,3,33.0,9.0,15.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,10.0,2,1,45.0,2,1,3,1.0,20.0,3,2.0,2.0,1,2.0,2.0,2.0,2.0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46.0,4.0,2,4,33.0,2,5,2,2.0,14.0,3,26.0,2.0,3,11.0,4.0,0.0,8.0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,2.0,3,3,86.0,3,2,1,0.0,12.0,4,4.0,3.0,3,3.0,2.0,0.0,2.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
51.0,9.0,3,4,83.0,3,5,2,4.0,24.0,1,31.0,5.0,2,29.0,10.0,11.0,10.0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
59.0,18.0,4,4,67.0,3,3,4,6.0,12.0,4,25.0,6.0,2,9.0,7.0,5.0,4.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,19.0,3,3,46.0,3,2,2,4.0,13.0,3,15.0,2.0,4,11.0,8.0,5.0,10.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.0,1.0,4,4,44.0,3,1,3,0.0,11.0,3,5.0,2.0,2,4.0,2.0,0.0,2.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44.0,4.0,2,3,92.0,4,5,1,1.0,14.0,4,26.0,4.0,2,25.0,9.0,14.0,13.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,11.0,3,3,56.0,2,2,2,4.0,11.0,4,14.0,5.0,4,10.0,9.0,1.0,8.0,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.0,6.0,1,3,66.0,3,1,3,0.0,14.0,4,4.0,3.0,3,3.0,2.0,2.0,2.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
42.0,7.0,4,2,78.0,4,2,2,6.0,16.0,4,18.0,2.0,3,1.0,0.0,0.0,0.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
43.0,4.0,4,4,56.0,2,3,4,3.0,14.0,4,23.0,3.0,4,21.0,7.0,15.0,17.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36.0,2.0,4,3,53.0,3,2,2,9.0,11.0,4,18.0,2.0,3,16.0,14.0,5.0,12.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
28.0,2.0,3,4,52.0,2,1,4,1.0,12.0,2,2.0,2.0,3,2.0,2.0,2.0,2.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51.0,6.0,2,2,40.0,2,1,3,0.0,14.0,2,8.0,6.0,2,7.0,0.0,7.0,7.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.0,9.0,2,3,72.0,3,2,3,7.0,18.0,3,10.0,3.0,3,8.0,4.0,1.0,7.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29.0,7.0,3,2,39.0,3,1,3,3.0,13.0,1,10.0,2.0,3,7.0,7.0,7.0,7.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
28.0,1.0,3,4,84.0,3,1,1,2.0,11.0,2,5.0,2.0,2,3.0,2.0,1.0,2.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25.0,1.0,3,4,40.0,3,1,2,1.0,18.0,4,2.0,3.0,2,2.0,2.0,2.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32.0,8.0,3,3,56.0,4,2,4,1.0,15.0,3,10.0,4.0,4,10.0,7.0,0.0,8.0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45.0,25.0,3,2,83.0,3,5,2,3.0,22.0,3,22.0,4.0,3,0.0,0.0,0.0,0.0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.0,13.0,4,3,94.0,2,4,2,6.0,13.0,4,21.0,4.0,3,19.0,9.0,15.0,2.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
58.0,23.0,4,1,88.0,3,1,3,1.0,12.0,4,2.0,3.0,3,2.0,2.0,2.0,2.0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32.0,7.0,2,4,79.0,3,2,3,1.0,18.0,1,10.0,3.0,3,10.0,4.0,1.0,1.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
36.0,10.0,4,4,63.0,3,3,3,3.0,12.0,1,10.0,0.0,3,7.0,7.0,1.0,7.0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.0,1.0,2,4,44.0,3,1,1,6.0,12.0,3,10.0,3.0,4,7.0,6.0,5.0,7.0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,1.0,3,3,55.0,1,2,4,0.0,11.0,1,10.0,6.0,3,9.0,8.0,7.0,5.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,28.0,3,4,43.0,3,4,1,4.0,11.0,2,25.0,2.0,3,3.0,2.0,1.0,2.0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
40.0,25.0,4,4,57.0,2,3,2,2.0,12.0,3,9.0,2.0,3,5.0,4.0,1.0,0.0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
52.0,5.0,3,2,64.0,3,3,2,9.0,19.0,3,10.0,2.0,2,8.0,7.0,7.0,7.0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
31.0,2.0,4,4,57.0,3,3,3,1.0,19.0,1,10.0,5.0,2,10.0,8.0,9.0,6.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.0,10.0,2,3,40.0,1,2,2,1.0,13.0,1,19.0,4.0,3,19.0,2.0,11.0,9.0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55.0,2.0,2,4,58.0,1,5,3,4.0,14.0,4,23.0,5.0,3,19.0,9.0,9.0,11.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56.0,8.0,4,4,99.0,3,5,2,6.0,14.0,1,36.0,4.0,3,7.0,3.0,7.0,7.0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.0,16.0,2,3,74.0,3,1,3,9.0,16.0,2,6.0,0.0,3,4.0,2.0,0.0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34.0,9.0,3,4,86.0,3,3,4,0.0,11.0,4,10.0,0.0,2,9.0,7.0,1.0,6.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,1.0,3,3,66.0,3,2,1,0.0,17.0,4,10.0,2.0,3,9.0,3.0,1.0,7.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35.0,4.0,4,3,87.0,3,2,3,1.0,11.0,2,9.0,3.0,3,9.0,6.0,1.0,1.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
51.0,5.0,3,3,84.0,3,4,2,1.0,11.0,2,33.0,2.0,3,33.0,9.0,0.0,10.0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
38.0,2.0,2,2,31.0,3,2,1,3.0,15.0,4,11.0,3.0,3,7.0,7.0,1.0,7.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,15.0,2,3,66.0,3,2,1,1.0,12.0,4,10.0,6.0,4,10.0,8.0,9.0,6.0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25.0,19.0,1,4,67.0,3,1,4,3.0,11.0,3,7.0,6.0,2,3.0,2.0,1.0,2.0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58.0,7.0,4,3,53.0,2,3,1,7.0,14.0,4,31.0,0.0,2,10.0,9.0,5.0,9.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
40.0,1.0,4,2,88.0,3,1,2,3.0,22.0,3,7.0,3.0,3,4.0,2.0,0.0,3.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,7.0,3,1,83.0,4,2,1,2.0,16.0,4,17.0,2.0,2,15.0,7.0,6.0,13.0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48.0,4.0,3,4,54.0,3,3,4,1.0,11.0,3,11.0,2.0,3,10.0,9.0,0.0,8.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27.0,11.0,3,3,98.0,4,1,4,8.0,14.0,2,5.0,4.0,3,1.0,0.0,0.0,0.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
51.0,11.0,2,4,82.0,2,4,2,3.0,16.0,2,29.0,1.0,2,5.0,2.0,0.0,3.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,1.0,3,4,97.0,3,1,4,1.0,15.0,3,0.0,5.0,4,0.0,0.0,0.0,0.0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,1.0,3,4,60.0,2,2,4,0.0,12.0,2,10.0,0.0,3,9.0,7.0,0.0,0.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,2.0,1,4,43.0,1,2,4,3.0,20.0,2,8.0,3.0,3,6.0,2.0,0.0,0.0,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55.0,13.0,4,1,85.0,4,4,3,6.0,17.0,3,24.0,2.0,2,19.0,7.0,3.0,8.0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
56.0,23.0,3,4,68.0,3,4,2,4.0,12.0,1,33.0,0.0,3,19.0,16.0,15.0,9.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
34.0,26.0,1,1,92.0,2,1,3,1.0,20.0,3,5.0,2.0,3,5.0,4.0,0.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.0,2.0,1,2,89.0,4,2,3,5.0,20.0,2,15.0,0.0,3,12.0,11.0,11.0,8.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,29.0,3,2,86.0,3,2,3,4.0,13.0,1,10.0,1.0,3,8.0,7.0,7.0,7.0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,2.0,3,3,90.0,2,1,4,7.0,14.0,3,3.0,3.0,4,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
38.0,7.0,3,4,57.0,4,1,3,1.0,11.0,4,4.0,2.0,3,4.0,2.0,0.0,3.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34.0,2.0,4,3,98.0,3,2,4,1.0,11.0,4,14.0,2.0,4,14.0,11.0,4.0,11.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,26.0,3,3,48.0,2,2,1,1.0,11.0,3,5.0,0.0,3,5.0,3.0,0.0,4.0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.0,21.0,4,1,44.0,2,2,4,3.0,12.0,4,8.0,2.0,4,5.0,4.0,1.0,4.0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
51.0,2.0,3,2,52.0,3,3,2,2.0,11.0,2,14.0,5.0,3,4.0,2.0,3.0,2.0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41.0,22.0,3,4,75.0,3,2,4,3.0,14.0,1,12.0,4.0,2,6.0,2.0,3.0,3.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
33.0,5.0,1,2,61.0,3,2,4,6.0,13.0,1,8.0,2.0,4,5.0,4.0,1.0,2.0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,2.0,1,3,36.0,3,2,2,0.0,13.0,1,4.0,3.0,2,3.0,2.0,1.0,2.0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
39.0,25.0,2,3,71.0,3,3,3,3.0,21.0,2,13.0,2.0,3,6.0,4.0,0.0,5.0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,18.0,1,1,93.0,4,2,3,2.0,11.0,2,6.0,3.0,2,3.0,2.0,1.0,2.0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52.0,28.0,2,4,59.0,4,4,3,2.0,11.0,2,24.0,3.0,2,5.0,3.0,0.0,2.0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
43.0,6.0,3,1,73.0,2,2,3,1.0,14.0,1,20.0,3.0,1,20.0,7.0,1.0,8.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
27.0,10.0,3,4,98.0,2,2,4,1.0,11.0,4,6.0,3.0,3,6.0,2.0,4.0,4.0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
27.0,17.0,4,4,51.0,3,1,3,1.0,13.0,4,8.0,2.0,3,8.0,2.0,7.0,7.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
26.0,2.0,1,1,36.0,2,1,4,0.0,12.0,4,5.0,2.0,3,4.0,3.0,1.0,1.0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
42.0,10.0,3,3,31.0,3,4,1,0.0,14.0,3,21.0,5.0,3,20.0,7.0,0.0,9.0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.0,11.0,3,1,94.0,3,1,3,4.0,18.0,1,8.0,6.0,3,3.0,2.0,0.0,2.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,18.0,2,3,60.0,3,3,4,2.0,11.0,3,10.0,2.0,3,2.0,2.0,2.0,2.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25.0,1.0,3,1,81.0,3,1,4,4.0,11.0,2,7.0,2.0,2,3.0,2.0,0.0,2.0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,17.0,3,2,51.0,2,3,1,1.0,13.0,1,10.0,3.0,2,10.0,9.0,0.0,9.0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.0,28.0,2,1,97.0,2,2,1,3.0,20.0,1,20.0,2.0,3,4.0,3.0,1.0,3.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
54.0,1.0,3,4,54.0,3,4,4,6.0,19.0,4,29.0,3.0,2,20.0,7.0,12.0,7.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,1.0,3,4,76.0,3,5,1,3.0,21.0,3,32.0,3.0,3,9.0,8.0,1.0,5.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
36.0,3.0,4,1,99.0,3,2,2,3.0,16.0,4,15.0,3.0,3,5.0,4.0,0.0,1.0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
31.0,1.0,4,2,50.0,1,1,3,1.0,12.0,2,1.0,3.0,3,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
30.0,7.0,4,4,73.0,3,2,1,7.0,14.0,2,8.0,3.0,3,3.0,2.0,0.0,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31.0,8.0,5,1,93.0,3,4,2,3.0,11.0,3,9.0,3.0,4,3.0,2.0,1.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34.0,1.0,4,4,91.0,3,1,1,5.0,14.0,3,10.0,2.0,3,4.0,3.0,1.0,3.0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31.0,8.0,3,1,34.0,2,1,2,1.0,12.0,3,1.0,3.0,4,1.0,0.0,0.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,11.0,1,2,91.0,3,1,1,0.0,14.0,2,6.0,3.0,4,5.0,0.0,1.0,4.0,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,4.0,4,1,37.0,2,2,4,1.0,16.0,3,10.0,2.0,2,10.0,4.0,1.0,8.0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47.0,1.0,3,1,74.0,3,1,4,7.0,12.0,3,17.0,2.0,2,6.0,5.0,1.0,2.0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25.0,9.0,2,1,68.0,2,1,1,3.0,12.0,1,6.0,2.0,3,3.0,2.0,2.0,2.0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
37.0,5.0,2,3,84.0,4,1,3,0.0,14.0,1,7.0,2.0,1,6.0,5.0,1.0,3.0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,1.0,2,1,90.0,3,1,1,2.0,22.0,4,5.0,3.0,4,3.0,2.0,1.0,0.0,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,4.0,1,4,42.0,3,2,3,1.0,12.0,3,5.0,3.0,3,5.0,4.0,0.0,3.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
